찰리와 초콜릿 공장,https://movie-phinf.pstatic.net/20111222_196/1324543061957fc7Sf_JPEG/movie_image.jpg?type=m203_290_2,8.77,"['판타지', '모험', '코미디', '가족']","['초콜릿', '공장', '웡카', '찰리', '세계', '연기', '달', '조니', '수', '때문', '로알드', '모든', '팀', '위해', '영화']",팀 버튼,"['조니 뎁', '프레디 하이모어', '데이빗 켈리', '헬레나 본햄 카터', '노아 테일러']"
로드 무비,https://movie-phinf.pstatic.net/20111222_292/1324529021001PBSHK_JPEG/movie_image.jpg?type=m203_290_2,8.76,"['멜로/로맨스', '드라마']","['대식', '여행', '사랑', '남자', '일주', '거리', '자신', '바닷가', '이유', '사람', '마을', '취해', '주가', '도중', '알']",김인식,"['황정민', '정찬', '서린', '정형기', '방은진']"
란도리,https://movie-phinf.pstatic.net/20111222_236/1324495731347mQODX_JPEG/movie_image.jpg?type=m203_290_2,8.77,['드라마'],"['테루', '영화', '미즈', '사랑', '도리', '사회', '인물', '관객', '모습', '청년', '세탁소', '시작', '위해', '드레스', '캐릭터']",모리 준이치,"['쿠보즈카 요스케', '코유키', '나이토 타카시', '타나베 켄이치로', '무라마츠 카츠미']"
제5원소,https://movie-phinf.pstatic.net/20131021_246/1382340506222gVfRM_JPEG/movie_image.jpg?type=m203_290_2,8.76,"['액션', '모험', 'SF']","['개', '원소', '지구', '피라미드', '위해', '리루', '행성', '과학자', '유전자', '소녀', '비밀', '넣기', '통해', '상인', '벽']",뤽 베송,"['브루스 윌리스', '밀라 요보비치', '게리 올드만', '이안 홈', '크리스 터커']"
아모레스 페로스,https://movie-phinf.pstatic.net/20111222_79/1324531182845BMGfy_JPEG/movie_image.jpg?type=m203_290_2,8.77,"['드라마', '스릴러']","['발레리', '수잔나', '타비', '사랑', '마루', '다니엘', '코피', '발레', '리아', '살인', '청', '투견', '개', '교통사고', '수']",알레한드로 곤잘레스 이냐리투,"['에밀리오 에체바리아', '가엘 가르시아 베르날', '고야 톨레도', '알바로 구에레로', '바네사 바우체']"
화양연화,https://movie-phinf.pstatic.net/20111222_235/1324544594897ei9JC_JPEG/movie_image.jpg?type=m203_290_2,8.77,"['드라마', '멜로/로맨스']","['사람', '날', '마음', '이사', '지역', '자리', '서로', '건물', '겉', '홍콩', '예견', '양조위', '비서', '신문', '수']",왕가위,"['양조위', '장만옥', '뇌진', '반적화', '손가군']"
에픽 : 숲속의 전설,https://movie-phinf.pstatic.net/20130612_269/1371014024173Ybnyq_JPEG/movie_image.jpg?type=m203_290_2,8.77,"['애니메이션', '모험']","['숲', '후계', '여왕', '자', '전사', '적', '케이', '타라', '파괴', '전쟁', '소녀', '역시', '위기', '장군', '꽃봉오리']",크리스 웨지,"['아만다 사이프리드', '조쉬 허처슨', '콜린 파렐', '비욘세', '크리스토프 왈츠']"
춘희막이,https://movie-phinf.pstatic.net/20150828_91/1440723413792Y5o9W_JPEG/movie_image.jpg?type=m203_290_2,8.76,['다큐멘터리'],"['촬영', '할머니', '영화', '위해', '다큐멘터리', '또한', '제작', '감독', '춘희', '기간', '페이지', '노트', '김광민', '총', '작품']",박혁지,"['김춘희', '최막이']"
너의 이름은.,https://movie-phinf.pstatic.net/20171222_70/1513920001726sikUX_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['애니메이션', '드라마', '멜로/로맨스']","['미츠하', '타키', '서로', '사람', '꿈', '신카이', '등', '낯선', '마코토', '이야기', '애니메이션', '소녀', '사랑', '시골', '세대']",신카이 마코토,"['카미키 류노스케', '카미시라이시 모네', '나가사와 마사미', '나리타 료', '유우키 아오이']"
대니 콜린스,https://movie-phinf.pstatic.net/20150924_289/1443059652774W2ovk_JPEG/movie_image.jpg?type=m203_290_2,8.80,['드라마'],"['대니', '콜린스', '알', '파치노', '공연', '노래', '영화', '관객', '무대', '안녕', '귀염둥이', '캐릭터', '실제', '자신', '아래']",댄 포겔맨,"['알 파치노', '아네트 베닝', '제니퍼 가너', '바비 카나베일', '크리스토퍼 플러머']"
"메밀꽃, 운수 좋은 날, 그리고 봄봄",https://movie-phinf.pstatic.net/20140725_178/1406269162146k86Np_JPEG/movie_image.jpg?type=m203_290_2,8.75,['애니메이션'],"['날', '메밀', '꽃', '운수', '애니메이션', '봄봄', '대의', '작품', '봄', '수', '문학', '영상', '관객', '우리', '사랑']",안재훈,"['장광', '남상일', '박영재', '이종혁', '엄상현']"
알 포인트,https://movie-phinf.pstatic.net/20111223_224/1324566944253ErNPq_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['공포', '미스터리', '액션', '전쟁']","['명의', '작전', '병사', '부대', '요청', '영상', '수색', '로미오', '수', '포인트', '개월', '야영지', '당나귀', '생존자', '비밀']",공수창,"['감우성', '손병호', '박원상', '오태경', '이선균']"
애자,https://movie-phinf.pstatic.net/20111223_178/1324590437150gH76T_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['드라마', '코미디']","['애자', '영화', '최강희', '연기', '부산', '그녀', '엄마', '이름', '촬영', '영희', '가장', '리얼', '배우', '김영애', '중']",정기훈,"['최강희', '김영애', '배수빈', '최일화', '성병숙']"
"가장 따뜻한 색, 블루",https://movie-phinf.pstatic.net/20131211_121/1386741703780MHKGN_JPEG/movie_image.jpg?type=m203_290_2,8.78,"['드라마', '멜로/로맨스']","['영화', '아델', '가장', '블루', '엠마', '연기', '영화제', '관객', '감독', '레아', '정사씬', '코풀', '사르', '로스', '황금종려상']",압델라티프 케시시,"['아델 에그자르코풀로스', '레아 세이두', '샐림 케치오체', '오를레앙 르코앵', '캐서린 살레']"
사이비,https://movie-phinf.pstatic.net/20131028_131/1382948270782fHwwM_JPEG/movie_image.jpg?type=m203_290_2,8.78,"['애니메이션', '스릴러']","['영화제', '감독', '애니메이션', '연기', '사이비', '작업', '영화', '상호', '등', '돼지', '사람', '왕', '국제', '캐릭터', '배우']",연상호,"['양익준', '오정세', '권해효', '박희본', '황석정']"
내 머리 속의 지우개,https://movie-phinf.pstatic.net/20111222_205/1324527902150wyjno_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['멜로/로맨스', '코미디', '드라마']","['수진', '철수', '콜라', '편의점', '결혼', '자신', '지갑', '지우개', '남자', '머리', '순간', '점점', '듯이', '향', '기억']",이재한,"['정우성', '손예진', '백종학', '이선진', '박상규']"
더 페이버릿: 여왕의 여자,https://movie-phinf.pstatic.net/20190214_257/1550130475283pkbtF_JPEG/movie_image.jpg?type=m203_290_2,8.76,['드라마'],"['여왕', '권력', '총애', '방법', '이자', '절대', '신분', '가문', '스톤', '힐', '출신', '시작', '위해', '사라', '수단']",요르고스 란티모스,"['올리비아 콜맨', '엠마 스톤', '레이첼 와이즈', '니콜라스 홀트', '조 알윈']"
아이스 에이지 3: 공룡시대,https://movie-phinf.pstatic.net/20111223_100/1324590895024Er4vd_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['애니메이션', '액션', '모험', '코미디', '가족', '멜로/로맨스']","['공룡', '세계', '도토리', '친구', '시드', '매니', '얼음', '수', '스크랫', '지하', '엘리', '위협', '섹시', '호들갑', '유혹']",카를로스 살다나,"['존 레귀자모', '데니스 리어리', '퀸 라티파', '레이 로마노', '크리스 웨지']"
엽문 2,https://movie-phinf.pstatic.net/20180426_179/15247069806231IlrK_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['액션', '드라마']","['엽문', '제자', '최고', '무예', '홍콩', '도전', '일본', '수양', '위', '생각', '수', '전자', '시작', '폭력', '결심']",엽위신,"['견자단', '홍금보', '황효명', '두우항', '슝다이린']"
넛잡 2,https://movie-phinf.pstatic.net/20170919_153/15058085427779TKOE_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['애니메이션', '모험', '코미디', '가족']","['공원', '설리', '친구', '악덕', '수', '시장', '땅콩', '놀이', '건설', '이상', '폭발', '리버티', '계획', '삶', '처']",캘런 브런커,"['윌 아넷', '캐서린 헤이글', '성룡', '이사벨라 모너', '마야 루돌프']"
비포 선셋,https://movie-phinf.pstatic.net/20160721_90/14690654907338HxFr_JPEG/movie_image.jpg?type=m203_290_2,8.76,"['드라마', '멜로/로맨스']","['영화', '감독', '편', '사람', '델피', '파리', '호크', '셀린느', '말', '속편', '터', '시간', '링클', '촬영', '레이']",리처드 링클레이터,"['에단 호크', '줄리 델피', '베르농 도브체프', '루이즈 르모이네 토레스', '로돌프 폴리']"
쉐프,https://movie-phinf.pstatic.net/20130515_162/13685837912947ENAq_JPEG/movie_image.jpg?type=m203_290_2,8.77,"['코미디', '드라마']","['요리', '영화', '쉐프', '수', '장', '프랑스', '통해', '르노', '캐릭터', '자신', '미카엘', '감독', '알랭', '인생', '완성']",다니엘 코헨,"['장 르노', '미카엘 윤', '라파엘 아고귀에', '줄리앙 부아셀리에', '살롬 스티브닌']"
본 아이덴티티,https://movie-phinf.pstatic.net/20111222_42/1324505966168jmjvX_JPEG/movie_image.jpg?type=m203_290_2,8.74,"['액션', '미스터리', '드라마', '스릴러', '모험']","['자신', '알', '제이슨', '여권', '누구', '총상', '이름', '스위스', '사실', '등', '추적', '마리', '향', '파리', '은행']",더그 라이만,"['맷 데이먼', '프란카 포텐테', '크리스 쿠퍼', '클라이브 오웬', '브라이언 콕스']"
말죽거리 잔혹사,https://movie-phinf.pstatic.net/20111222_184/1324495774928y3gEe_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['드라마', '액션', '멜로/로맨스']","['학교', '이소룡', '현수', '사랑', '말죽거리', '은주', '우리', '혹사', '잔', '십대', '이유', '정문', '영화', '친구', '자유']",유하,"['권상우', '이정진', '한가인', '김인권', '박효준']"
도그빌,https://movie-phinf.pstatic.net/20111221_260/1324468917799qSYth_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['드라마', '스릴러', '미스터리']","['도그빌', '영화', '감독', '마을', '그레이스', '키드', '관객', '폰', '트리', '사람', '배우', '가장', '최고', '니콜', '그녀']",라스 폰 트리에,"['니콜 키드먼', '해리엇 안데르손', '로렌 바콜', '쟝 마르 바', '폴 베타니']"
극장판 헬로카봇:옴파로스 섬의 비밀,https://movie-phinf.pstatic.net/20190207_107/1549506120933tsuBH_JPEG/movie_image.jpg?type=m203_290_2,8.74,['애니메이션'],"['극장판', '카봇', '지구', '헬로', '이번', '파로스', '섬', '동물', '온난화', '비밀', '등장', '차', '애니메이션', '로봇', '어린이']",최신규,"['이지현', '김용준', '양정화', '사문영', '홍범기']"
"아이, 로봇",https://movie-phinf.pstatic.net/20111223_95/1324570630825k5in5_JPEG/movie_image.jpg?type=m203_290_2,8.74,"['SF', '스릴러', '모험', '액션']","['로봇', '미래', '수', '아이', '인간', '제작', '영화', '박사', '등장', '기능', '위해', '세계', '스미스', '제공', '당신']",알렉스 프로야스,"['윌 스미스', '브리짓 모이나한', '브루스 그린우드', '제임스 크롬웰', '치 맥브라이드']"
네버랜드를 찾아서,https://movie-phinf.pstatic.net/20111222_100/1324517299397Ih4mK_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['드라마', '가족']","['배리', '아이', '피터팬', '세계', '수', '그녀', '네버랜드', '작품', '감독', '때', '실비', '영화', '자신', '제임스', '작가']",마크 포스터,"['조니 뎁', '케이트 윈슬렛', '줄리 크리스티', '라다 미첼', '더스틴 호프만']"
도라에몽:스탠바이미,https://movie-phinf.pstatic.net/20150212_233/1423716267713Mwj6n_JPEG/movie_image.jpg?type=m203_290_2,8.75,['애니메이션'],"['도라에몽', '진구', '미래', '꿈', '임무', '최고', '누구', '점차', '비밀', '순간', '투명', '언제', '이야기', '부여', '문']",야마자키 다카시,"['미즈타 와사비', '오오하라 메구미', '카카즈 유미', '키무라 스바루', '세키 토모카즈']"
천로역정: 천국을 찾아서,https://movie-phinf.pstatic.net/20190624_263/1561360740472v2Mfv_JPEG/movie_image.jpg?type=m203_290_2,8.72,"['애니메이션', '모험']","['천로역정', '천국', '크리스천', '세계', '영화', '전', '애니메이션', '도시', '여정', '복음', '제작', '수', '책', '번역', '선교']",로버트 페르난데스,"['존 라이스 데이비스', '벤 프라이스']"
공각기동대,https://movie-phinf.pstatic.net/20170306_300/1488782630454pscn8_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['SF', '판타지', '애니메이션']","['위해', '공각기동대', '나기', '인형사', '네트워크', '고속', '결성', '조작', '통칭', '지능', '정보망', '각국', '인물', '경고', '사이보그']",오시이 마모루,"['타나카 아츠코', '오오츠카 아키오', '카유미 레마사', '오키 타미오', '야마데라 코이치']"
스트레인저 댄 픽션,https://movie-phinf.pstatic.net/20111222_270/1324493338277o7XK6_JPEG/movie_image.jpg?type=m203_290_2,8.74,"['판타지', '코미디', '드라마', '멜로/로맨스']","['주인공', '헤롤드', '목소리', '하나', '크릭', '이번', '소설', '비극', '아이', '단조', '끝내', '말', '일상', '여자', '시작']",마크 포스터,"['윌 페렐', '매기 질렌할', '더스틴 호프만', '퀸 라티파', '엠마 톰슨']"
"나의 사랑, 그리스",https://movie-phinf.pstatic.net/20170331_118/14909218697169uaFc_JPEG/movie_image.jpg?type=m203_290_2,8.74,"['드라마', '멜로/로맨스']","['사랑', '그리스', '영화', '이야기', '현실', '다른', '시몬스', '서로', '커플', '작업', '사람', '나라', '때', '뉴욕', '파리']",크리스토퍼 파파칼리아티스,"['J.K. 시몬스', '크리스토퍼 파파칼리아티스', '안드레아 오스바트', '마리아 카보이아니', '타우픽 바롬']"
스파이더맨 2,https://movie-phinf.pstatic.net/20111221_70/1324478109601zX4NB_JPEG/movie_image.jpg?type=m203_290_2,8.74,"['액션', '모험', '범죄', '멜로/로맨스', 'SF']","['스파이더맨', '피터', '파커', '점차', '아버지', '능력', '폭발', '대학생', '촉수', '퍼스', '제인', '전개', '닥터', '복수심', '토비']",샘 레이미,"['토비 맥과이어', '커스틴 던스트', '알프리드 몰리나', '제임스 프랭코', '로즈마리 해리스']"
큐브,https://movie-phinf.pstatic.net/20111222_68/1324503834866ARyKw_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['판타지', 'SF', '공포']","['방', '여섯', '정육면체', '사람', '명의', '모두', '각각', '감옥', '여의사', '왜', '수학', '육면체', '개', '정신', '대해']",빈센조 나탈리,"['니콜 드 보아', '닉키 과다그니', '데이빗 휴렛', '앤드류 밀러', '줄리안 리칭즈']"
다이 하드 2,https://movie-phinf.pstatic.net/20111221_125/1324475584617l6fdR_JPEG/movie_image.jpg?type=m203_290_2,8.75,['액션'],"['스튜어트', '맥클레인', '그랜트', '준비', '수상한', '공항', '일당', '부대', '자기', '하나', '대령', '인물', '아내', '홀리', '특수부대']",레니 할린,"['브루스 윌리스', '보니 베델리아', '윌리엄 아서톤', '레지날드 벨존슨', '프랑코 네로']"
미션 임파서블: 로그네이션,https://movie-phinf.pstatic.net/20150722_42/1437542046719hBVTi_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['액션', '모험', '스릴러']","['액션', '미션', '임파', '크루즈', '촬영', '수', '네이션', '비엔나', '로그', '시리즈', '장면', '모로코', '완성', '헌트', '에단']",크리스토퍼 맥쿼리,"['톰 크루즈', '제레미 레너', '사이먼 페그', '알렉 볼드윈', '레베카 퍼거슨']"
포켓몬 더 무비 XY 후파: 광륜의 초마신,https://movie-phinf.pstatic.net/20151201_27/1448937466877q3dG0_JPEG/movie_image.jpg?type=m203_290_2,8.74,"['애니메이션', '모험', '판타지', '가족']","['포켓몬', '후파', '포켓몬스터', '초', '극장판', '시리즈', '광륜', '전설', '정준영', '소환', '피카츄', '최고', '수', '지우', '탄생']",유야마 쿠니히코,"['여민정', '이광수', '이선호', '마츠모토 리카', '오오타니 이쿠에']"
본 투 비 블루,https://movie-phinf.pstatic.net/20160517_59/1463448086358ptqNm_JPEG/movie_image.jpg?type=m203_290_2,8.75,['드라마'],"['베이커', '블루', '비', '호크', '에단', '영화', '재즈', '감독', '음악', '로버트', '뷔드', '연주', '연기', '등', '트럼펫']",로버트 뷔드로,"['에단 호크', '카르멘 에조고', '칼럼 키스 레니', '토니 나포', '스티븐 맥허티']"
박사가 사랑한 수식,https://movie-phinf.pstatic.net/20111222_287/1324505433371iP55w_JPEG/movie_image.jpg?type=m203_290_2,8.74,"['드라마', '가족', '멜로/로맨스']","['박사', '쿄코', '사람', '루트', '가정부', '아들', '야구', '숫자', '집', '걱정', '공통분모', '시작', '인사', '카츠', '최근']",고이즈미 타카시,"['테라오 아키라', '후카츠 에리', '우에다 쇼지', '아사오카 루리코', '사이토 타카나리']"
고양이를 부탁해,https://movie-phinf.pstatic.net/20111222_17/1324559943422Kg5io_JPEG/movie_image.jpg?type=m203_290_2,8.72,"['드라마', '코미디']","['고양이', '지영', '혜주', '태희', '그녀', '스무', '티티', '살', '야심', '해결', '길이', '이은실', '미술', '몽상가', '재능']",정재은,"['배두나', '이요원', '옥고운', '이은주', '이은실']"
엘프,https://movie-phinf.pstatic.net/20111222_285/1324506071436vjrB1_JPEG/movie_image.jpg?type=m203_290_2,8.74,"['코미디', '가족']","['엘프', '버디', '크리스마스', '영화', '사람', '산타', '사랑', '가족', '뉴욕', '자신', '수', '월터', '선물', '존재', '친아빠']",존 파브로,"['윌 페렐', '제임스 칸', '주이 디샤넬', '메리 스틴버겐', '다니엘 테이']"
언싱커블,https://movie-phinf.pstatic.net/20140407_257/1396842720325kwb7V_JPEG/movie_image.jpg?type=m203_290_2,8.74,"['드라마', '스릴러']","['핵폭탄', '고문', '미국', '브로디', '설치', '비인간', '수', '요원', '테러리스트', '사무엘', '위협', '미군', '도시', '출신', '국토안보부']",그레고 조던,"['사무엘 L. 잭슨', '캐리 앤 모스', '마이클 쉰', '브랜든 루스', '스티븐 루트']"
김복남 살인사건의 전말,https://movie-phinf.pstatic.net/20111223_105/1324622396153DcG8F_JPEG/movie_image.jpg?type=m203_290_2,8.74,['스릴러'],"['영화', '김복남', '섬', '사건', '촬영', '복남', '무도', '살인', '전말', '등', '해원', '영화제', '서영희', '스릴러', '칸영화제']",장철수,"['서영희', '황금희', '황화순', '박정학', '배성우']"
바닷마을 다이어리,https://movie-phinf.pstatic.net/20151109_152/1447031077714vyf9Q_JPEG/movie_image.jpg?type=m203_290_2,8.75,"['드라마', '가족']","['자매', '감독', '마을', '카', '히로', '다이어리', '고레', '스즈', '카마쿠라', '원작', '영화', '아버지', '표현', '장면', '생각']",고레에다 히로카즈,"['아야세 하루카', '나가사와 마사미', '카호', '히로세 스즈', '카세 료']"
취화선,https://movie-phinf.pstatic.net/20111222_161/1324546448460FHkv4_JPEG/movie_image.jpg?type=m203_290_2,8.75,['드라마'],"['승업', '자신', '세상', '향', '재회', '화가', '그림', '이응', '김선비', '붓', '이자', '천주교', '거지', '수', '간다']",임권택,"['최민식', '안성기', '유호정', '김여진', '손예진']"
터닝메카드W: 블랙미러의 부활,https://movie-phinf.pstatic.net/20161227_258/14828014959002yma4_JPEG/movie_image.jpg?type=m203_290_2,8.73,['애니메이션'],"['카드', '터닝메', '메카', '블랙', '미러', '부활', '등', '디스크', '영화', '캐논', '시리즈', '관객', '지구', '완구', '극장판']",홍헌표,"['소연', '신용우', '윤아영', '장광', '강호철']"
귀여운 여인,https://movie-phinf.pstatic.net/20111222_200/1324550126380GxCJK_JPEG/movie_image.jpg?type=m203_290_2,8.76,"['멜로/로맨스', '코미디']","['비비안', '에드워드', '필립', '호텔', '기업', '데리', '그녀', '도움', '자신', '차', '인수', '모스', '톰슨', '부탁', '줄리아']",게리 마샬,"['리차드 기어', '줄리아 로버츠', '랠프 벨러미', '제이슨 알렉산더', '로라 산 지아코모']"
빨간 구두,https://movie-phinf.pstatic.net/20111221_60/1324452943604Bv9HB_JPEG/movie_image.jpg?type=m203_290_2,8.72,['드라마'],"['그녀', '사랑', '영화', '이탈리아', '구두', '자신', '소설', '수', '이딸리아', '원고', '세르', '지오', '아내', '카스텔리', '띠마']",세르지오 카스텔리토,"['페넬로페 크루즈', '세르지오 카스텔리토', '클로디아 게리니', '리너 버나디', '엘레나 페리노']"
블레이드 러너,https://movie-phinf.pstatic.net/20180205_179/1517794998568Y9SAR_JPEG/movie_image.jpg?type=m203_290_2,8.74,"['SF', '액션', '드라마']","['인간', '복제', '잠입', '넥서스', '데커', '레이첼', '수사', '지구', '해리슨', '오프', '마주', '러너', '문', '핵전쟁', '전투']",리들리 스콧,"['해리슨 포드', '룻거 하우어', '숀 영', '에드워드 제임스 올모스', 'M. 에멧 월쉬']"
미션 임파서블 : 고스트 프로토콜,https://movie-phinf.pstatic.net/20111224_51/1324653619548TaVzb_JPEG/movie_image.jpg?type=m203_290_2,8.73,['액션'],"['미션', '임파', '크루즈', '시리즈', '고스트', '프로토콜', '액션', '감독', '버드', '최고', '촬영', '브래드', '영화', '블록버스터', '아카데미']",브래드 버드,"['톰 크루즈', '제레미 레너', '사이먼 페그', '폴라 패튼', '조쉬 할로웨이']"
가을의 전설,https://movie-phinf.pstatic.net/20111223_212/1324567937299Wj3Kc_JPEG/movie_image.jpg?type=m203_290_2,8.74,['드라마'],"['스탠', '트리', '수잔나', '알프레드', '막내', '로우', '형제', '사랑', '대령', '집', '인디언', '마음', '루드', '전쟁', '결혼']",에드워드 즈윅,"['브래드 피트', '안소니 홉킨스', '에이단 퀸', '줄리아 오몬드', '헨리 토마스']"
포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,https://movie-phinf.pstatic.net/20161201_148/1480555274369tLMtD_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['모험', '판타지', '가족', '애니메이션']","['왕국', '포켓몬', '볼케니온', '지우', '친구', '수', '힘', '마기아', '환상', '하트', '타입', '물', '사상', '고리', '지금']",유야마 쿠니히코,"['이장원', '테라사키 유카', '이선호', '오오타니 이쿠에', '김현지']"
러시 아워 2,https://movie-phinf.pstatic.net/20111222_171/1324485214898iTXfW_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['코미디', '액션']","['홍콩', '사건', '조직', '알', '범죄', '위해', '미국', '리키', '휴가', '경찰', '카터', '수', '형사', '일당', '비행기']",브렛 래트너,"['크리스 터커', '성룡', '존 론', '알랜 킹', '로셀린 샌체즈']"
러덜리스,https://movie-phinf.pstatic.net/20150617_37/1434505314610VyfmV_JPEG/movie_image.jpg?type=m203_290_2,8.76,"['드라마', '코미디']","['밴드', '노래', '샘', '뮤지션', '비밀', '살', '세상', '매력', '끝', '꿈', '어디', '점차', '러덜', '무대', '클럽']",윌리암 H. 머시,"['빌리 크루덥', '안톤 옐친', '셀레나 고메즈', '로렌스 피시번', '펠리시티 허프만']"
스테이션 7,https://movie-phinf.pstatic.net/20171123_194/1511417612510xxD5j_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['액션', '드라마']","['우주', '살', '수', '류트', '촬영', '영화', '무중력', '스테이션', '실화', '비행사', '블라디미르', '미션', '러시아', '미국', '지구']",클림 시펜코,"['블라디미르 브도비첸코프', '파벨 데레비앙코', '마리야 미로노바', '류보프 악쇼노바', '나탈리아 쿠드리아쇼바']"
카메라를 멈추면 안 돼!,https://movie-phinf.pstatic.net/20180803_256/1533261235021CdsLO_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['공포', '코미디']","['좀비', '현장', '전말', '진짜', '카메라', '배우', '하나', '사람', '어디', '시작', '시간', '순간', '기운', '당신', '모든']",우에다 신이치로,"['하마츠 타카유키', '아키야마 유즈키', '나가야 카즈아키', '슈하마 하루미', '마오']"
아티스트,https://movie-phinf.pstatic.net/20120227_34/13303322856160uTw3_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['멜로/로맨스', '코미디', '드라마']","['영화', '아티스트', '관객', '무성영화', '감독', '수', '배우', '최고', '조지', '촬영', '스타', '헐리우드', '대한', '반응', '페피']",미셀 하자나비시우스,"['장 뒤자르댕', '베레니스 베조', '존 굿맨', '제임스 크롬웰', '페넬로피 앤 밀러']"
더 포스트,https://movie-phinf.pstatic.net/20180214_82/1518585111115aN8Yi_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['드라마', '스릴러']","['포스트', '워싱턴', '여성', '캐서린', '감독', '수', '보도', '영화', '펜타곤', '이야기', '페이퍼', '사건', '스필버그', '스티븐', '세트']",스티븐 스필버그,"['메릴 스트립', '톰 행크스', '밥 오덴커크', '매튜 리즈', '브루스 그린우드']"
아기배달부 스토크,https://movie-phinf.pstatic.net/20161128_94/1480301274972lzE29_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['애니메이션', '코미디', '가족']","['배달', '아기', '사장', '회사', '옛날', '주니어', '승진', '차기', '공장', '황새', '다시', '튤립', '생애', '가동', '가장']",니콜라스 스톨러,"['앤디 샘버그', '케이티 크라운', '켈시 그래머', '제니퍼 애니스톤', '타이 버렐']"
어드리프트:우리가 함께한 바다,https://movie-phinf.pstatic.net/20180903_82/1535950798822Wn1rG_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['드라마', '멜로/로맨스']","['바다', '촬영', '사랑', '태미', '수', '연기', '영화', '쉐일린', '자연', '실제', '때문', '로맨스', '우리', '이야기', '감독']",발타자르 코루마쿠르,"['쉐일린 우들리', '샘 클라플린', '제프리 토머스', '엘리자베스 호손', '그레이스 파머']"
시라노; 연애조작단,https://movie-phinf.pstatic.net/20111223_36/1324623625436gK7bm_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['멜로/로맨스', '코미디']","['연애', '에이전시', '의뢰인', '때로는', '작전', '스펙', '상용', '사랑', '중', '병훈', '불허', '박신혜', '시라노', '비밀', '순간']",김현석,"['엄태웅', '이민정', '최다니엘', '박신혜', '박철민']"
히노키오,https://movie-phinf.pstatic.net/20111222_216/13245341138474FHOb_JPEG/movie_image.jpg?type=m203_290_2,8.71,"['드라마', 'SF']","['히노키', '로봇', '촬영', '영화', '배우', '연기', '단계', '감동', '통해', '모션', '아이', '사람', '수', '소년', '관심']",아키야마 타카히코,"['나카무라 마사토시', '혼고 카나타', '타베 미카코', '호리키타 마키', '코바야시 료코']"
채비,https://movie-phinf.pstatic.net/20171020_274/1508474882596wxzN2_JPEG/movie_image.jpg?type=m203_290_2,8.72,['드라마'],"['배우', '채비', '영화', '인규', '수', '엄마', '고두심', '김성균', '애순', '아들', '이별', '유선', '감독', '이야기', '시나리오']",조영준,"['고두심', '김성균', '유선', '박철민', '김희정']"
레고 무비2,https://movie-phinf.pstatic.net/20190201_289/1548989381126kvXTK_JPEG/movie_image.jpg?type=m203_290_2,8.73,"['애니메이션', '액션', '모험', '가족', '코미디']","['우주', '에밋', '친구', '장군', '시스타', '모험', '외계인', '마을', '듀플', '여행', '레고', '준비', '어마', '멋대로', '납치']",마이크 미첼,"['크리스 프랫', '엘리자베스 뱅크스', '윌 아넷', '스테파니 비트리즈', '티파니 해디쉬']"
맨체스터 바이 더 씨,https://movie-phinf.pstatic.net/20170405_195/1491374662721M3eIY_JPEG/movie_image.jpg?type=m203_290_2,8.72,['드라마'],"['영화', '연기', '맨체스터', '바이', '애플렉', '씨', '감독', '등', '케이시', '데이먼', '각본', '네스', '배우', '협회', '비평가']",케네스 로너건,"['케이시 애플렉', '미셸 윌리엄스', '카일 챈들러', '루카스 헤지스', '리암 맥네일']"
딥 블루 씨,https://movie-phinf.pstatic.net/20111223_220/1324583474919Gw2i0_JPEG/movie_image.jpg?type=m203_290_2,8.72,"['공포', '스릴러', '액션', 'SF']","['상어', '연구소', '조직', '중', '살상', '가장', '인간', '바다', '조작', '실험', '연구', '수전', '박사', '위', '투자']",레니 할린,"['세프론 버로우스', '토마스 제인', 'LL 쿨 J', '재클린 맥켄지', '마이클 래파포트']"
